PlayerId,PlayerName,TeamName,Position,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
677588,José Tena,Washington Nationals,Third Base,24.0,50.0,54.0,25.0,19.0,13.0,2.0,0.0,37.0,15.0,0.0,37.0,1.0,.243,152.0,.314,.355,.669,1.0,3.0,.750,.250,4.0,678.0,169.0,54.0,16.0,62.0,0.0,1.0,.319,2.16,0.0,-.--
660688,Keibert Ruiz,Washington Nationals,Catcher,26.0,68.0,93.0,74.0,19.0,12.0,0.0,2.0,26.0,8.0,0.0,63.0,3.0,.247,255.0,.277,.318,.595,2.0,0.0,.000,1.000,4.0,888.0,267.0,81.0,25.0,102.0,0.0,1.0,.268,1.26,0.0,127.50
671277,Luis García Jr.,Washington Nationals,Second Base,25.0,139.0,158.0,132.0,67.0,28.0,1.0,16.0,84.0,27.0,1.0,123.0,2.0,.252,488.0,.289,.412,.701,5.0,14.0,.737,.263,7.0,1838.0,526.0,201.0,66.0,197.0,0.0,9.0,.270,1.20,0.0,30.50
683083,Nasim Nuñez,Washington Nationals,Shortstop,24.0,39.0,26.0,19.0,13.0,2.0,0.0,4.0,20.0,8.0,0.0,19.0,0.0,.232,82.0,.297,.402,.699,1.0,9.0,.900,.100,1.0,417.0,92.0,33.0,13.0,35.0,1.0,1.0,.254,1.37,0.0,20.50
656180,Riley Adams,Washington Nationals,Catcher,29.0,83.0,60.0,44.0,29.0,8.0,0.0,8.0,110.0,18.0,0.0,49.0,5.0,.186,263.0,.252,.308,.560,0.0,1.0,1.000,.000,6.0,1160.0,286.0,81.0,24.0,128.0,0.0,0.0,.283,1.36,0.0,32.88
690987,Robert Hassell III,Washington Nationals,Outfielder,23.0,70.0,54.0,37.0,22.0,9.0,0.0,3.0,62.0,8.0,0.0,44.0,1.0,.223,197.0,.257,.315,.572,0.0,4.0,1.000,.000,4.0,764.0,206.0,62.0,18.0,71.0,0.0,0.0,.311,1.46,0.0,65.67
702358,Trey Lipscomb,Washington Nationals,Third Base,25.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,.500,4.0,.500,.500,1.000,0.0,0.0,.---,.---,0.0,16.0,4.0,2.0,0.0,1.0,0.0,0.0,.667,1.00,0.0,-.--
607043,Brandon Nimmo,New York Mets,Outfielder,32.0,155.0,149.0,151.0,81.0,27.0,0.0,25.0,141.0,50.0,1.0,154.0,7.0,.262,587.0,.324,.436,.760,1.0,13.0,.929,.071,8.0,2602.0,652.0,256.0,92.0,256.0,1.0,7.0,.301,0.99,0.0,23.48
683146,Brett Baty,New York Mets,Third Base,25.0,130.0,117.0,71.0,53.0,13.0,2.0,18.0,108.0,33.0,0.0,100.0,2.0,.254,393.0,.313,.435,.748,0.0,8.0,1.000,.000,6.0,1753.0,432.0,171.0,50.0,161.0,0.0,3.0,.304,1.65,1.0,21.83
682626,Francisco Alvarez,New York Mets,Catcher,23.0,76.0,61.0,49.0,32.0,12.0,1.0,11.0,73.0,27.0,0.0,63.0,4.0,.256,246.0,.339,.447,.786,0.0,0.0,.---,.---,6.0,1123.0,277.0,110.0,32.0,105.0,0.0,0.0,.321,1.24,0.0,22.36
596019,Francisco Lindor,New York Mets,Shortstop,31.0,160.0,149.0,199.0,117.0,35.0,0.0,31.0,131.0,65.0,2.0,172.0,16.0,.267,644.0,.346,.466,.812,6.0,31.0,.838,.162,9.0,2940.0,732.0,300.0,86.0,223.0,0.0,7.0,.288,0.75,0.0,20.77
663584,Hayden Senger,New York Mets,Catcher,28.0,33.0,19.0,20.0,8.0,1.0,0.0,0.0,22.0,3.0,0.0,13.0,1.0,.181,72.0,.221,.194,.415,0.0,0.0,.---,.---,3.0,254.0,78.0,14.0,4.0,33.0,1.0,1.0,.255,0.95,0.0,-.--
676724,Jared Young,New York Mets,Outfielder,29.0,23.0,6.0,14.0,5.0,1.0,0.0,4.0,16.0,2.0,0.0,8.0,1.0,.186,43.0,.234,.488,.722,0.0,0.0,.---,.---,1.0,192.0,47.0,21.0,6.0,15.0,0.0,1.0,.167,0.43,0.0,10.75
643446,Jeff McNeil,New York Mets,Second Base,33.0,122.0,109.0,144.0,42.0,21.0,5.0,12.0,55.0,49.0,4.0,97.0,8.0,.243,399.0,.335,.411,.746,0.0,3.0,1.000,.000,5.0,1718.0,462.0,164.0,54.0,169.0,2.0,4.0,.253,0.76,0.0,33.25
665742,Juan Soto,New York Mets,Outfielder,26.0,160.0,156.0,139.0,120.0,20.0,1.0,43.0,137.0,127.0,13.0,152.0,3.0,.263,577.0,.396,.525,.921,4.0,38.0,.905,.095,17.0,2968.0,715.0,303.0,105.0,248.0,1.0,6.0,.270,1.12,1.0,13.42
620443,Luis Torrens,New York Mets,Catcher,29.0,93.0,89.0,58.0,20.0,14.0,1.0,5.0,56.0,19.0,0.0,59.0,2.0,.226,261.0,.284,.345,.629,0.0,1.0,1.000,.000,7.0,1069.0,283.0,90.0,29.0,100.0,1.0,0.0,.270,1.53,0.0,52.20
682668,Luisangel Acuña,New York Mets,Second Base,23.0,95.0,58.0,42.0,30.0,7.0,0.0,0.0,37.0,13.0,0.0,41.0,2.0,.234,175.0,.293,.274,.567,1.0,16.0,.941,.059,6.0,687.0,193.0,48.0,8.0,89.0,2.0,1.0,.295,1.38,0.0,-.--
668901,Mark Vientos,New York Mets,Third Base,25.0,121.0,113.0,101.0,44.0,21.0,2.0,17.0,115.0,30.0,0.0,99.0,5.0,.233,424.0,.289,.413,.702,0.0,1.0,1.000,.000,11.0,1764.0,463.0,175.0,61.0,188.0,0.0,4.0,.277,1.12,0.0,24.94
677595,Ronny Mauricio,New York Mets,Third Base,24.0,61.0,39.0,37.0,19.0,6.0,0.0,6.0,54.0,15.0,1.0,38.0,1.0,.226,168.0,.293,.369,.662,0.0,4.0,1.000,.000,5.0,692.0,184.0,62.0,10.0,79.0,0.0,0.0,.296,1.05,0.0,28.00
621438,Tyrone Taylor,New York Mets,Outfielder,31.0,113.0,63.0,107.0,34.0,18.0,3.0,2.0,76.0,16.0,1.0,69.0,9.0,.223,310.0,.279,.319,.598,2.0,12.0,.857,.143,4.0,1246.0,341.0,99.0,27.0,130.0,3.0,2.0,.286,0.59,1.0,155.00
